Arsenal,beat,Charlton,18/03/2006
Tottenham,beat,Birmingham,18/03/2006
Blackburn,beat,Middlesbrough,18/03/2006
Bolton,beat,Sunderland,18/03/2006
Everton,beat,Aston Villa,18/03/2006
Wigan,beat,Man City,18/03/2006
Man United,beat,West Brom,18/03/2006
Portsmouth,beat,West Ham,18/03/2006
Fulham,beat,Chelsea,19/03/2006
Liverpool,beat,Newcastle,19/03/2006
Aston Villa,tied,Fulham,25/03/2006
Chelsea,beat,Man City,25/03/2006
Liverpool,beat,Everton,25/03/2006
Blackburn,beat,Sunderland,25/03/2006
West Ham,beat,Wigan,25/03/2006
Charlton,beat,Newcastle,26/03/2006
Man United,beat,Birmingham,26/03/2006
Middlesbrough,beat,Bolton,26/03/2006
Tottenham,beat,West Brom,27/03/2006
Man United,beat,West Ham,29/03/2006
Arsenal,beat,Aston Villa,01/04/2006
Birmingham,tied,Chelsea,01/04/2006
Man United,beat,Bolton,01/04/2006
Everton,tied,Sunderland,01/04/2006
Portsmouth,beat,Fulham,01/04/2006
Newcastle,beat,Tottenham,01/04/2006
Liverpool,beat,West Brom,01/04/2006
Middlesbrough,beat,Man City,02/04/2006
West Ham,tied,Charlton,02/04/2006
Blackburn,tied,Wigan,03/04/2006
Birmingham,beat,Bolton,04/04/2006
Charlton,tied,Everton,08/04/2006
Portsmouth,tied,Blackburn,08/04/2006
Tottenham,beat,Man City,08/04/2006
Wigan,tied,Birmingham,08/04/2006
Aston Villa,tied,West Brom,09/04/2006
Chelsea,beat,West Ham,09/04/2006
Liverpool,beat,Bolton,09/04/2006
Man United,beat,Arsenal,09/04/2006
Newcastle,beat,Middlesbrough,09/04/2006
Portsmouth,tied,Arsenal,12/04/2006
Man United,tied,Sunderland,14/04/2006
Arsenal,beat,West Brom,15/04/2006
Chelsea,beat,Bolton,15/04/2006
Tottenham,beat,Everton,15/04/2006
Fulham,beat,Charlton,15/04/2006
Newcastle,beat,Wigan,15/04/2006
Portsmouth,beat,Middlesbrough,15/04/2006
West Ham,beat,Man City,15/04/2006
Aston Villa,beat,Birmingham,16/04/2006
Liverpool,beat,Blackburn,16/04/2006
Charlton,beat,Portsmouth,17/04/2006
Chelsea,beat,Everton,17/04/2006
Middlesbrough,beat,West Ham,17/04/2006
Newcastle,beat,Sunderland,17/04/2006
Man United,beat,Tottenham,17/04/2006
West Brom,tied,Bolton,17/04/2006
Wigan,beat,Aston Villa,18/04/2006
Birmingham,beat,Blackburn,19/04/2006
Arsenal,tied,Tottenham,22/04/2006
Bolton,beat,Charlton,22/04/2006
Everton,tied,Birmingham,22/04/2006
Newcastle,beat,West Brom,22/04/2006
Portsmouth,beat,Sunderland,22/04/2006
Fulham,beat,Wigan,24/04/2006
Man City,beat,Aston Villa,25/04/2006
Liverpool,beat,West Ham,26/04/2006
Birmingham,tied,Newcastle,29/04/2006
Blackburn,beat,Charlton,29/04/2006
Chelsea,beat,Man United,29/04/2006
Liverpool,beat,Aston Villa,29/04/2006
Fulham,beat,Man City,29/04/2006
Everton,beat,Middlesbrough,29/04/2006
Portsmouth,beat,Wigan,29/04/2006
Tottenham,beat,Bolton,30/04/2006
Man United,tied,Middlesbrough,01/05/2006
Arsenal,beat,Sunderland,01/05/2006
West Ham,beat,West Brom,01/05/2006
Blackburn,beat,Chelsea,02/05/2006
Bolton,tied,Middlesbrough,03/05/2006
Arsenal,beat,Man City,04/05/2006
Sunderland,beat,Fulham,04/05/2006
Arsenal,beat,Wigan,07/05/2006
Aston Villa,beat,Sunderland,07/05/2006
Blackburn,beat,Man City,07/05/2006
Bolton,beat,Birmingham,07/05/2006
Everton,tied,West Brom,07/05/2006
Fulham,beat,Middlesbrough,07/05/2006
Man United,beat,Charlton,07/05/2006
Newcastle,beat,Chelsea,07/05/2006
Liverpool,beat,Portsmouth,07/05/2006
West Ham,beat,Tottenham,07/05/2006
Arsenal,tied,Aston Villa,19/08/2006
Bolton,beat,Tottenham,19/08/2006
Everton,beat,Watford,19/08/2006
Newcastle,beat,Wigan,19/08/2006
Portsmouth,beat,Blackburn,19/08/2006
Reading,beat,Middlesbrough,19/08/2006
Sheffield United,tied,Liverpool,19/08/2006
West Ham,beat,Charlton,19/08/2006
Chelsea,beat,Man City,20/08/2006
Man United,beat,Fulham,20/08/2006
Tottenham,beat,Sheffield United,22/08/2006
Watford,tied,West Ham,22/08/2006
Aston Villa,beat,Reading,23/08/2006
Blackburn,tied,Everton,23/08/2006
Man United,beat,Charlton,23/08/2006
Fulham,tied,Bolton,23/08/2006
Man City,tied,Portsmouth,23/08/2006
Middlesbrough,beat,Chelsea,23/08/2006
Charlton,beat,Bolton,26/08/2006
Fulham,beat,Sheffield United,26/08/2006
Liverpool,beat,West Ham,26/08/2006
Man City,beat,Arsenal,26/08/2006
Everton,beat,Tottenham,26/08/2006
Man United,beat,Watford,26/08/2006
Wigan,beat,Reading,26/08/2006
Aston Villa,beat,Newcastle,27/08/2006
Chelsea,beat,Blackburn,27/08/2006
Portsmouth,beat,Middlesbrough,28/08/2006
Arsenal,tied,Middlesbrough,09/09/2006
Bolton,beat,Watford,09/09/2006
Chelsea,beat,Charlton,09/09/2006
Everton,beat,Liverpool,09/09/2006
Man United,beat,Tottenham,09/09/2006
Fulham,beat,Newcastle,09/09/2006
Portsmouth,beat,Wigan,09/09/2006
Sheffield United,tied,Blackburn,09/09/2006
West Ham,tied,Aston Villa,10/09/2006
Reading,beat,Man City,11/09/2006
Bolton,tied,Middlesbrough,16/09/2006
Portsmouth,beat,Charlton,16/09/2006
Everton,tied,Wigan,16/09/2006
Reading,beat,Sheffield United,16/09/2006
Watford,tied,Aston Villa,16/09/2006
Blackburn,beat,Man City,17/09/2006
Chelsea,beat,Liverpool,17/09/2006
Arsenal,beat,Man United,17/09/2006
Tottenham,tied,Fulham,17/09/2006
Newcastle,beat,West Ham,17/09/2006
Liverpool,beat,Newcastle,20/09/2006
Arsenal,beat,Sheffield United,23/09/2006
Aston Villa,beat,Charlton,23/09/2006
Chelsea,beat,Fulham,23/09/2006
Liverpool,beat,Tottenham,23/09/2006
Man City,beat,West Ham,23/09/2006
Blackburn,beat,Middlesbrough,23/09/2006
Reading,tied,Man United,23/09/2006
Wigan,tied,Watford,23/09/2006
Newcastle,tied,Everton,24/09/2006
Bolton,beat,Portsmouth,25/09/2006
Bolton,beat,Liverpool,30/09/2006
Arsenal,beat,Charlton,30/09/2006
Chelsea,tied,Aston Villa,30/09/2006
Everton,tied,Man City,30/09/2006
Sheffield United,beat,Middlesbrough,30/09/2006
Blackburn,beat,Wigan,01/10/2006
Man United,beat,Newcastle,01/10/2006
Tottenham,beat,Portsmouth,01/10/2006
Reading,beat,West Ham,01/10/2006
Watford,tied,Fulham,02/10/2006
Arsenal,beat,Watford,14/10/2006
Aston Villa,tied,Tottenham,14/10/2006
Liverpool,tied,Blackburn,14/10/2006
Man City,tied,Sheffield United,14/10/2006
Middlesbrough,beat,Everton,14/10/2006
Portsmouth,beat,West Ham,14/10/2006
Chelsea,beat,Reading,14/10/2006
Man United,beat,Wigan,14/10/2006
Bolton,beat,Newcastle,15/10/2006
Fulham,beat,Charlton,16/10/2006
Aston Villa,tied,Fulham,21/10/2006
Charlton,tied,Watford,21/10/2006
Chelsea,beat,Portsmouth,21/10/2006
Everton,beat,Sheffield United,21/10/2006
Wigan,beat,Man City,21/10/2006
Bolton,beat,Blackburn,22/10/2006
Man United,beat,Liverpool,22/10/2006
Middlesbrough,beat,Newcastle,22/10/2006
Arsenal,beat,Reading,22/10/2006
Tottenham,beat,West Ham,22/10/2006
Arsenal,tied,Everton,28/10/2006
Man United,beat,Bolton,28/10/2006
Wigan,beat,Fulham,28/10/2006
Liverpool,beat,Aston Villa,28/10/2006
Newcastle,tied,Charlton,28/10/2006
Portsmouth,beat,Reading,28/10/2006
Chelsea,beat,Sheffield United,28/10/2006
Watford,tied,Tottenham,28/10/2006
West Ham,beat,Blackburn,29/10/2006
Man City,beat,Middlesbrough,30/10/2006
Wigan,beat,Bolton,04/11/2006
Charlton,beat,Man City,04/11/2006
Fulham,beat,Everton,04/11/2006
Liverpool,beat,Reading,04/11/2006
Man United,beat,Portsmouth,04/11/2006
Sheffield United,beat,Newcastle,04/11/2006
Watford,beat,Middlesbrough,04/11/2006
Aston Villa,beat,Blackburn,05/11/2006
Tottenham,beat,Chelsea,05/11/2006
West Ham,beat,Arsenal,05/11/2006
Man United,beat,Blackburn,11/11/2006
Chelsea,beat,Watford,11/11/2006
Aston Villa,beat,Everton,11/11/2006
Man City,tied,Newcastle,11/11/2006
Middlesbrough,beat,West Ham,11/11/2006
Portsmouth,tied,Fulham,11/11/2006
Sheffield United,tied,Bolton,11/11/2006
Wigan,beat,Charlton,11/11/2006
Arsenal,beat,Liverpool,12/11/2006
Reading,beat,Tottenham,12/11/2006
Arsenal,tied,Newcastle,18/11/2006
Chelsea,beat,West Ham,18/11/2006
Everton,beat,Bolton,18/11/2006
Man City,beat,Fulham,18/11/2006
Middlesbrough,tied,Liverpool,18/11/2006
Portsmouth,beat,Watford,18/11/2006
Reading,beat,Charlton,18/11/2006
Man United,beat,Sheffield United,18/11/2006
Blackburn,tied,Tottenham,19/11/2006
Wigan,tied,Aston Villa,19/11/2006
Aston Villa,tied,Middlesbrough,25/11/2006
Bolton,beat,Arsenal,25/11/2006
Charlton,tied,Everton,25/11/2006
Reading,beat,Fulham,25/11/2006
Liverpool,beat,Man City,25/11/2006
West Ham,beat,Sheffield United,25/11/2006
Man United,tied,Chelsea,26/11/2006
Newcastle,beat,Portsmouth,26/11/2006
Tottenham,beat,Wigan,26/11/2006
Sheffield United,beat,Watford,28/11/2006
Man City,beat,Aston Villa,29/11/2006
Chelsea,beat,Bolton,29/11/2006
Fulham,beat,Arsenal,29/11/2006
Liverpool,tied,Portsmouth,29/11/2006
Man United,beat,Everton,29/11/2006
Arsenal,beat,Tottenham,02/12/2006
Blackburn,beat,Fulham,02/12/2006
Man United,beat,Middlesbrough,02/12/2006
Portsmouth,tied,Aston Villa,02/12/2006
Reading,beat,Bolton,02/12/2006
Sheffield United,beat,Charlton,02/12/2006
Liverpool,beat,Wigan,02/12/2006
Everton,beat,West Ham,03/12/2006
Man City,tied,Watford,04/12/2006
Charlton,beat,Blackburn,05/12/2006
Tottenham,beat,Middlesbrough,05/12/2006
Newcastle,beat,Reading,06/12/2006
Wigan,beat,West Ham,06/12/2006
Newcastle,beat,Blackburn,09/12/2006
Bolton,beat,West Ham,09/12/2006
Liverpool,beat,Fulham,09/12/2006
Man United,beat,Man City,09/12/2006
Middlesbrough,tied,Wigan,09/12/2006
Portsmouth,beat,Everton,09/12/2006
Tottenham,beat,Charlton,09/12/2006
Watford,tied,Reading,09/12/2006
Chelsea,tied,Arsenal,10/12/2006
Sheffield United,tied,Aston Villa,11/12/2006
Chelsea,beat,Newcastle,13/12/2006
Arsenal,beat,Wigan,13/12/2006
Arsenal,tied,Portsmouth,16/12/2006
Bolton,beat,Aston Villa,16/12/2006
Liverpool,beat,Charlton,16/12/2006
Newcastle,beat,Watford,16/12/2006
Blackburn,beat,Reading,16/12/2006
Sheffield United,beat,Wigan,16/12/2006
Chelsea,beat,Everton,17/12/2006
Tottenham,beat,Man City,17/12/2006
West Ham,beat,Man United,17/12/2006
Fulham,beat,Middlesbrough,18/12/2006
Arsenal,beat,Blackburn,23/12/2006
Man United,beat,Aston Villa,23/12/2006
Fulham,tied,West Ham,23/12/2006
Liverpool,beat,Watford,23/12/2006
Bolton,beat,Man City,23/12/2006
Middlesbrough,beat,Charlton,23/12/2006
Newcastle,beat,Tottenham,23/12/2006
Portsmouth,beat,Sheffield United,23/12/2006
Everton,beat,Reading,23/12/2006
Chelsea,beat,Wigan,23/12/2006
Blackburn,beat,Liverpool,26/12/2006
Bolton,beat,Newcastle,26/12/2006
Chelsea,tied,Reading,26/12/2006
Everton,tied,Middlesbrough,26/12/2006
Man United,beat,Wigan,26/12/2006
Man City,beat,Sheffield United,26/12/2006
Tottenham,beat,Aston Villa,26/12/2006
Arsenal,beat,Watford,26/12/2006
Portsmouth,beat,West Ham,26/12/2006
Charlton,tied,Fulham,27/12/2006
Blackburn,beat,Middlesbrough,30/12/2006
Bolton,beat,Portsmouth,30/12/2006
Charlton,beat,Aston Villa,30/12/2006
Chelsea,tied,Fulham,30/12/2006
Everton,beat,Newcastle,30/12/2006
Man United,beat,Reading,30/12/2006
Sheffield United,beat,Arsenal,30/12/2006
Liverpool,beat,Tottenham,30/12/2006
Man City,beat,West Ham,30/12/2006
Fulham,tied,Watford,01/01/2007
Liverpool,beat,Bolton,01/01/2007
Man City,beat,Everton,01/01/2007
Middlesbrough,beat,Sheffield United,01/01/2007
Newcastle,tied,Man United,01/01/2007
Portsmouth,tied,Tottenham,01/01/2007
Reading,beat,West Ham,01/01/2007
Blackburn,beat,Wigan,01/01/2007
Arsenal,beat,Charlton,02/01/2007
Aston Villa,tied,Chelsea,02/01/2007
Arsenal,beat,Blackburn,13/01/2007
Bolton,tied,Man City,13/01/2007
Middlesbrough,beat,Charlton,13/01/2007
Chelsea,beat,Wigan,13/01/2007
Man United,beat,Aston Villa,13/01/2007
Sheffield United,tied,Portsmouth,13/01/2007
Liverpool,beat,Watford,13/01/2007
West Ham,tied,Fulham,13/01/2007
Everton,tied,Reading,14/01/2007
Newcastle,beat,Tottenham,14/01/2007
Aston Villa,beat,Watford,20/01/2007
Fulham,tied,Tottenham,20/01/2007
Liverpool,beat,Chelsea,20/01/2007
Blackburn,beat,Man City,20/01/2007
Middlesbrough,beat,Bolton,20/01/2007
Newcastle,tied,West Ham,20/01/2007
Charlton,beat,Portsmouth,20/01/2007
Reading,beat,Sheffield United,20/01/2007
Arsenal,beat,Man United,21/01/2007
Everton,beat,Wigan,21/01/2007
Watford,beat,Blackburn,23/01/2007
Portsmouth,tied,Middlesbrough,30/01/2007
Reading,beat,Wigan,30/01/2007
Sheffield United,beat,Fulham,30/01/2007
Liverpool,beat,West Ham,30/01/2007
Bolton,tied,Charlton,31/01/2007
Chelsea,beat,Blackburn,31/01/2007
Man United,beat,Watford,31/01/2007
Newcastle,beat,Aston Villa,31/01/2007
Aston Villa,beat,West Ham,03/02/2007
Blackburn,beat,Sheffield United,03/02/2007
Chelsea,beat,Charlton,03/02/2007
Fulham,beat,Newcastle,03/02/2007
Liverpool,tied,Everton,03/02/2007
Reading,beat,Man City,03/02/2007
Middlesbrough,tied,Arsenal,03/02/2007
Bolton,beat,Watford,03/02/2007
Wigan,beat,Portsmouth,03/02/2007
Man United,beat,Tottenham,04/02/2007
Chelsea,beat,Middlesbrough,10/02/2007
Everton,beat,Blackburn,10/02/2007
Man United,beat,Charlton,10/02/2007
Newcastle,beat,Liverpool,10/02/2007
Portsmouth,beat,Man City,10/02/2007
Reading,beat,Aston Villa,10/02/2007
Sheffield United,beat,Tottenham,10/02/2007
Watford,beat,West Ham,10/02/2007
Arsenal,beat,Wigan,11/02/2007
Bolton,beat,Fulham,11/02/2007
Tottenham,beat,Everton,21/02/2007
Watford,tied,Wigan,21/02/2007
Charlton,beat,West Ham,24/02/2007
Man United,beat,Fulham,24/02/2007
Liverpool,beat,Sheffield United,24/02/2007
Middlesbrough,beat,Reading,24/02/2007
Everton,beat,Watford,24/02/2007
Blackburn,beat,Portsmouth,25/02/2007
Tottenham,beat,Bolton,25/02/2007
Wigan,beat,Newcastle,25/02/2007
Arsenal,beat,Reading,03/03/2007
Fulham,tied,Aston Villa,03/03/2007
Man United,beat,Liverpool,03/03/2007
Wigan,beat,Man City,03/03/2007
Newcastle,tied,Middlesbrough,03/03/2007
Chelsea,beat,Portsmouth,03/03/2007
Sheffield United,tied,Everton,03/03/2007
Watford,tied,Charlton,03/03/2007
Blackburn,beat,Bolton,04/03/2007
Tottenham,beat,West Ham,04/03/2007
Arsenal,beat,Aston Villa,14/03/2007
Chelsea,beat,Man City,14/03/2007
West Ham,beat,Blackburn,17/03/2007
Chelsea,beat,Sheffield United,17/03/2007
Man United,beat,Bolton,17/03/2007
Man City,beat,Middlesbrough,17/03/2007
Reading,tied,Portsmouth,17/03/2007
Tottenham,beat,Watford,17/03/2007
Wigan,tied,Fulham,17/03/2007
Aston Villa,tied,Liverpool,18/03/2007
Charlton,beat,Newcastle,18/03/2007
Everton,beat,Arsenal,18/03/2007
Bolton,beat,Sheffield United,31/03/2007
Charlton,beat,Wigan,31/03/2007
Fulham,tied,Portsmouth,31/03/2007
Liverpool,beat,Arsenal,31/03/2007
Man United,beat,Blackburn,31/03/2007
Man City,beat,Newcastle,31/03/2007
Chelsea,beat,Watford,31/03/2007
West Ham,beat,Middlesbrough,31/03/2007
Tottenham,beat,Reading,01/04/2007
Aston Villa,tied,Everton,02/04/2007
Everton,beat,Fulham,06/04/2007
Man City,tied,Charlton,06/04/2007
West Ham,beat,Arsenal,07/04/2007
Aston Villa,beat,Blackburn,07/04/2007
Chelsea,beat,Tottenham,07/04/2007
Middlesbrough,beat,Watford,07/04/2007
Portsmouth,beat,Man United,07/04/2007
Liverpool,beat,Reading,07/04/2007
Newcastle,beat,Sheffield United,07/04/2007
Bolton,beat,Wigan,07/04/2007
Aston Villa,tied,Wigan,09/04/2007
Bolton,tied,Everton,09/04/2007
Charlton,tied,Reading,09/04/2007
Man City,beat,Fulham,09/04/2007
Newcastle,tied,Arsenal,09/04/2007
Watford,beat,Portsmouth,09/04/2007
Arsenal,beat,Bolton,14/04/2007
Man City,tied,Liverpool,14/04/2007
Aston Villa,beat,Middlesbrough,14/04/2007
Portsmouth,beat,Newcastle,14/04/2007
Reading,beat,Fulham,14/04/2007
Sheffield United,beat,West Ham,14/04/2007
Everton,beat,Charlton,15/04/2007
Wigan,tied,Tottenham,15/04/2007
Arsenal,beat,Man City,17/04/2007
Man United,beat,Sheffield United,17/04/2007
Blackburn,beat,Watford,18/04/2007
Liverpool,beat,Middlesbrough,18/04/2007
Chelsea,beat,West Ham,18/04/2007
Reading,beat,Bolton,21/04/2007
Charlton,tied,Sheffield United,21/04/2007
Fulham,tied,Blackburn,21/04/2007
Liverpool,beat,Wigan,21/04/2007
Man United,tied,Middlesbrough,21/04/2007
Tottenham,tied,Arsenal,21/04/2007
Watford,tied,Man City,21/04/2007
West Ham,beat,Everton,21/04/2007
Aston Villa,tied,Portsmouth,22/04/2007
Newcastle,tied,Chelsea,22/04/2007
Blackburn,beat,Charlton,28/04/2007
Chelsea,tied,Bolton,28/04/2007
Man United,beat,Everton,28/04/2007
Aston Villa,beat,Man City,28/04/2007
Tottenham,beat,Middlesbrough,28/04/2007
Portsmouth,beat,Liverpool,28/04/2007
Sheffield United,beat,Watford,28/04/2007
West Ham,beat,Wigan,28/04/2007
Arsenal,beat,Fulham,29/04/2007
Reading,beat,Newcastle,30/04/2007
Aston Villa,beat,Sheffield United,05/05/2007
Everton,beat,Portsmouth,05/05/2007
Fulham,beat,Liverpool,05/05/2007
Man United,beat,Man City,05/05/2007
Blackburn,beat,Newcastle,05/05/2007
Watford,beat,Reading,05/05/2007
West Ham,beat,Bolton,05/05/2007
Middlesbrough,beat,Wigan,05/05/2007
Arsenal,tied,Chelsea,06/05/2007
Tottenham,beat,Charlton,07/05/2007
Chelsea,tied,Man United,09/05/2007
Tottenham,tied,Blackburn,10/05/2007
Blackburn,tied,Reading,13/05/2007
Bolton,tied,Aston Villa,13/05/2007
Chelsea,tied,Everton,13/05/2007
Liverpool,tied,Charlton,13/05/2007
West Ham,beat,Man United,13/05/2007
Middlesbrough,beat,Fulham,13/05/2007
Portsmouth,tied,Arsenal,13/05/2007
Wigan,beat,Sheffield United,13/05/2007
Tottenham,beat,Man City,13/05/2007
Watford,tied,Newcastle,13/05/2007
Liverpool,beat,Aston Villa,11/08/2007
Newcastle,beat,Bolton,11/08/2007
Derby,tied,Portsmouth,11/08/2007
Everton,beat,Wigan,11/08/2007
Blackburn,beat,Middlesbrough,11/08/2007
Sunderland,beat,Tottenham,11/08/2007
Man City,beat,West Ham,11/08/2007
Arsenal,beat,Fulham,12/08/2007
Chelsea,beat,Birmingham,12/08/2007
Man United,tied,Reading,12/08/2007
Everton,beat,Tottenham,14/08/2007
Birmingham,tied,Sunderland,15/08/2007
Fulham,beat,Bolton,15/08/2007
Man City,beat,Derby,15/08/2007
Portsmouth,tied,Man United,15/08/2007
Chelsea,beat,Reading,15/08/2007
Wigan,beat,Middlesbrough,15/08/2007
West Ham,beat,Birmingham,18/08/2007
Middlesbrough,beat,Fulham,18/08/2007
Newcastle,tied,Aston Villa,18/08/2007
Portsmouth,beat,Bolton,18/08/2007
Reading,beat,Everton,18/08/2007
Tottenham,beat,Derby,18/08/2007
Wigan,beat,Sunderland,18/08/2007
Blackburn,tied,Arsenal,19/08/2007
Liverpool,tied,Chelsea,19/08/2007
Man City,beat,Man United,19/08/2007
Arsenal,beat,Man City,25/08/2007
Aston Villa,beat,Fulham,25/08/2007
Bolton,beat,Reading,25/08/2007
Chelsea,beat,Portsmouth,25/08/2007
Birmingham,beat,Derby,25/08/2007
Everton,tied,Blackburn,25/08/2007
Liverpool,beat,Sunderland,25/08/2007
West Ham,tied,Wigan,25/08/2007
Man United,beat,Tottenham,26/08/2007
Middlesbrough,tied,Newcastle,26/08/2007
Everton,beat,Bolton,01/09/2007
Fulham,tied,Tottenham,01/09/2007
Liverpool,beat,Derby,01/09/2007
Man United,beat,Sunderland,01/09/2007
Middlesbrough,beat,Birmingham,01/09/2007
Newcastle,beat,Wigan,01/09/2007
West Ham,beat,Reading,01/09/2007
Arsenal,beat,Portsmouth,02/09/2007
Aston Villa,beat,Chelsea,02/09/2007
Blackburn,beat,Man City,02/09/2007
Birmingham,beat,Bolton,15/09/2007
Chelsea,tied,Blackburn,15/09/2007
Man United,beat,Everton,15/09/2007
Portsmouth,tied,Liverpool,15/09/2007
Sunderland,beat,Reading,15/09/2007
Arsenal,beat,Tottenham,15/09/2007
West Ham,beat,Middlesbrough,15/09/2007
Wigan,tied,Fulham,15/09/2007
Man City,beat,Aston Villa,16/09/2007
Derby,beat,Newcastle,17/09/2007
Arsenal,beat,Derby,22/09/2007
Fulham,tied,Man City,22/09/2007
Liverpool,tied,Birmingham,22/09/2007
Middlesbrough,tied,Sunderland,22/09/2007
Reading,beat,Wigan,22/09/2007
Aston Villa,beat,Everton,23/09/2007
Portsmouth,beat,Blackburn,23/09/2007
Bolton,tied,Tottenham,23/09/2007
Man United,beat,Chelsea,23/09/2007
Newcastle,beat,West Ham,23/09/2007
Man United,beat,Birmingham,29/09/2007
Chelsea,tied,Fulham,29/09/2007
Derby,tied,Bolton,29/09/2007
Man City,beat,Newcastle,29/09/2007
Portsmouth,beat,Reading,29/09/2007
Blackburn,beat,Sunderland,29/09/2007
Arsenal,beat,West Ham,29/09/2007
Liverpool,beat,Wigan,29/09/2007
Everton,beat,Middlesbrough,30/09/2007
Tottenham,tied,Aston Villa,01/10/2007
Aston Villa,beat,West Ham,06/10/2007
Man United,beat,Wigan,06/10/2007
Arsenal,beat,Sunderland,07/10/2007
Blackburn,beat,Birmingham,07/10/2007
Chelsea,beat,Bolton,07/10/2007
Portsmouth,beat,Fulham,07/10/2007
Liverpool,tied,Tottenham,07/10/2007
Man City,beat,Middlesbrough,07/10/2007
Newcastle,beat,Everton,07/10/2007
Reading,beat,Derby,07/10/2007
Arsenal,beat,Bolton,20/10/2007
Man United,beat,Aston Villa,20/10/2007
Blackburn,beat,Reading,20/10/2007
Liverpool,beat,Everton,20/10/2007
Fulham,tied,Derby,20/10/2007
Man City,beat,Birmingham,20/10/2007
Chelsea,beat,Middlesbrough,20/10/2007
Portsmouth,beat,Wigan,20/10/2007
West Ham,beat,Sunderland,21/10/2007
Newcastle,beat,Tottenham,22/10/2007
Birmingham,beat,Wigan,27/10/2007
Chelsea,beat,Man City,27/10/2007
Man United,beat,Middlesbrough,27/10/2007
Portsmouth,tied,West Ham,27/10/2007
Reading,beat,Newcastle,27/10/2007
Sunderland,tied,Fulham,27/10/2007
Bolton,tied,Aston Villa,28/10/2007
Everton,beat,Derby,28/10/2007
Liverpool,tied,Arsenal,28/10/2007
Blackburn,beat,Tottenham,28/10/2007
Arsenal,tied,Man United,03/11/2007
Aston Villa,beat,Derby,03/11/2007
Blackburn,tied,Liverpool,03/11/2007
Everton,beat,Birmingham,03/11/2007
Fulham,beat,Reading,03/11/2007
Middlesbrough,tied,Tottenham,03/11/2007
Portsmouth,beat,Newcastle,03/11/2007
Chelsea,beat,Wigan,03/11/2007
West Ham,tied,Bolton,04/11/2007
Man City,beat,Sunderland,05/11/2007
West Ham,beat,Derby,10/11/2007
Liverpool,beat,Fulham,10/11/2007
Sunderland,tied,Newcastle,10/11/2007
Aston Villa,beat,Birmingham,11/11/2007
Bolton,tied,Middlesbrough,11/11/2007
Chelsea,tied,Everton,11/11/2007
Man United,beat,Blackburn,11/11/2007
Portsmouth,tied,Man City,11/11/2007
Tottenham,beat,Wigan,11/11/2007
Arsenal,beat,Reading,12/11/2007
Arsenal,beat,Wigan,24/11/2007
Portsmouth,beat,Birmingham,24/11/2007
Bolton,beat,Man United,24/11/2007
Chelsea,beat,Derby,24/11/2007
Everton,beat,Sunderland,24/11/2007
Man City,beat,Reading,24/11/2007
Aston Villa,beat,Middlesbrough,24/11/2007
Liverpool,beat,Newcastle,24/11/2007
Fulham,tied,Blackburn,25/11/2007
West Ham,tied,Tottenham,25/11/2007
Aston Villa,beat,Blackburn,28/11/2007
Arsenal,beat,Aston Villa,01/12/2007
Blackburn,beat,Newcastle,01/12/2007
Chelsea,beat,West Ham,01/12/2007
Portsmouth,tied,Everton,01/12/2007
Reading,tied,Middlesbrough,01/12/2007
Sunderland,beat,Derby,01/12/2007
Wigan,tied,Man City,01/12/2007
Liverpool,beat,Bolton,02/12/2007
Birmingham,beat,Tottenham,02/12/2007
Man United,beat,Fulham,03/12/2007
Newcastle,tied,Arsenal,05/12/2007
Portsmouth,beat,Aston Villa,08/12/2007
Chelsea,beat,Sunderland,08/12/2007
Everton,beat,Fulham,08/12/2007
Man United,beat,Derby,08/12/2007
Newcastle,beat,Birmingham,08/12/2007
Reading,beat,Liverpool,08/12/2007
West Ham,beat,Blackburn,09/12/2007
Bolton,beat,Wigan,09/12/2007
Middlesbrough,beat,Arsenal,09/12/2007
Tottenham,beat,Man City,09/12/2007
Birmingham,tied,Reading,15/12/2007
Middlesbrough,beat,Derby,15/12/2007
Newcastle,beat,Fulham,15/12/2007
Man City,beat,Bolton,15/12/2007
Tottenham,beat,Portsmouth,15/12/2007
Sunderland,tied,Aston Villa,15/12/2007
Everton,beat,West Ham,15/12/2007
Wigan,beat,Blackburn,15/12/2007
Arsenal,beat,Chelsea,16/12/2007
Man United,beat,Liverpool,16/12/2007
Arsenal,beat,Tottenham,22/12/2007
Aston Villa,tied,Man City,22/12/2007
Bolton,beat,Birmingham,22/12/2007
Fulham,tied,Wigan,22/12/2007
Liverpool,beat,Portsmouth,22/12/2007
West Ham,beat,Middlesbrough,22/12/2007
Reading,beat,Sunderland,22/12/2007
Chelsea,beat,Blackburn,23/12/2007
Man United,beat,Everton,23/12/2007
Newcastle,tied,Derby,23/12/2007
Birmingham,beat,Middlesbrough,26/12/2007
Chelsea,tied,Aston Villa,26/12/2007
Liverpool,beat,Derby,26/12/2007
Everton,beat,Bolton,26/12/2007
Portsmouth,tied,Arsenal,26/12/2007
Man United,beat,Sunderland,26/12/2007
Tottenham,beat,Fulham,26/12/2007
West Ham,tied,Reading,26/12/2007
Wigan,beat,Newcastle,26/12/2007
Man City,tied,Blackburn,27/12/2007
Birmingham,tied,Fulham,29/12/2007
Chelsea,beat,Newcastle,29/12/2007
Arsenal,beat,Everton,29/12/2007
Middlesbrough,beat,Portsmouth,29/12/2007
